11366 0.895 1.000 0.789 0.684 0.421 0.316 0.368 0.158 0.263 0.000
11371 1.000 0.778 0.556 0.444 0.778 0.000 0.556 0.111 0.000 0.333
11393 1.000 0.909 0.545 0.455 0.000 0.909 0.091 0.091 0.182 0.727
11449 0.187 0.625 1.000 0.875 0.562 0.438 0.000 0.375 0.187 0.438
11455 1.000 0.800 0.000 0.400 0.600 0.800 0.600 1.000 0.600 0.600
11456 0.500 0.667 0.833 0.667 1.000 0.000 0.833 0.833 0.833 0.500
11503 0.636 0.318 0.318 0.682 1.000 0.273 0.000 0.000 0.227 0.318
11528 0.750 1.000 0.375 0.375 0.375 0.000 0.125 0.000 0.375 0.250
11550 0.800 0.400 0.800 0.000 0.800 0.100 1.000 0.000 0.500 0.600
11575 0.286 0.857 0.571 1.000 0.286 0.286 0.286 0.429 0.000 0.143
11578 0.826 1.000 0.652 0.783 1.000 0.000 0.391 0.739 0.739 0.696
11602 1.000 0.000 0.615 0.538 0.385 0.385 0.462 0.615 0.692 0.923
11653 1.000 0.167 1.000 0.083 0.583 0.000 0.083 0.250 0.333 0.167
11654 1.000 0.706 0.647 0.176 0.294 0.235 0.529 0.235 0.647 0.000
11658 0.882 0.471 1.000 0.412 0.647 0.529 0.176 0.000 0.588 0.588
11668 1.000 0.583 0.833 0.417 0.000 0.500 0.250 0.333 0.583 0.500
11698 0.824 1.000 0.176 0.059 0.353 0.000 0.471 0.118 0.529 0.235
11740 0.364 0.000 0.545 0.091 0.182 1.000 0.455 0.000 0.727 0.364
11741 0.200 1.000 0.200 0.400 0.100 0.400 0.300 0.600 0.000 0.300
11750 0.467 1.000 0.667 0.600 0.400 0.600 0.667 0.000 0.067 0.000
11767 0.765 1.000 1.000 0.765 0.176 0.059 0.118 0.000 0.176 0.176
11768 0.579 0.895 1.000 0.474 0.684 0.105 0.737 0.368 0.474 0.000
11798 1.000 0.882 0.118 0.294 0.176 0.059 0.059 0.000 0.059 0.235
11805 1.000 0.714 0.190 0.429 0.000 0.429 0.810 0.429 0.143 0.143
11824 0.667 1.000 0.222 0.778 1.000 0.222 0.444 0.111 0.111 0.000
11847 0.857 0.643 0.714 0.714 1.000 0.571 0.000 0.357 0.357 0.500
11890 0.364 0.091 1.000 0.000 0.455 0.364 0.182 0.545 0.364 0.455
11891 1.000 0.944 0.944 0.944 1.000 0.722 0.778 0.722 0.500 0.000
11894 0.000 0.429 1.000 0.714 0.857 0.286 1.000 0.857 0.714 0.000
11895 0.500 0.429 1.000 0.357 0.571 0.214 0.500 0.071 0.214 0.000
11900 0.895 0.263 1.000 0.421 0.684 0.368 0.421 0.421 0.000 0.263
11901 1.000 0.357 0.500 0.000 0.571 0.643 0.571 0.571 0.429 0.429
11909 0.750 1.000 0.625 0.500 0.000 0.625 0.625 0.625 0.625 0.625
11957 1.000 0.071 0.429 0.000 0.143 0.357 0.286 0.000 0.143 0.286
11962 0.000 0.455 1.000 0.273 0.455 0.182 0.364 0.182 0.182 0.182
11983 1.000 0.643 1.000 0.357 0.429 0.143 0.286 0.214 0.214 0.000
11991 1.000 0.000 0.312 0.312 0.438 0.000 0.125 0.125 0.125 0.000
12000 1.000 0.522 0.652 0.217 0.522 0.478 0.870 0.652 0.565 0.000
12015 0.923 1.000 0.808 0.538 0.462 0.346 0.577 0.269 0.000 0.077
12030 0.952 1.000 0.667 0.714 0.571 0.714 0.000 0.667 0.571 0.524
12056 0.667 1.000 0.556 0.556 0.556 0.667 0.556 0.667 0.000 0.000
12072 1.000 0.333 0.667 0.267 0.333 0.067 0.467 0.000 0.667 0.533
12084 1.000 0.941 0.824 0.647 0.882 0.765 0.588 0.294 0.647 0.000
12087 0.471 0.176 0.412 0.412 0.353 0.235 0.471 0.294 0.000 1.000
12091 0.800 0.800 0.900 0.200 0.700 0.300 0.500 0.000 1.000 0.800
12094 0.833 1.000 0.333 0.500 0.167 0.500 0.333 0.000 0.333 0.333
12100 0.444 1.000 0.667 0.667 0.111 0.000 0.000 0.000 0.000 0.000
12102 0.000 0.385 0.308 0.538 0.615 1.000 0.692 0.692 0.692 0.692
12127 0.625 1.000 0.625 0.500 0.500 0.500 0.000 0.000 0.000 0.000
12178 0.800 1.000 0.200 0.200 0.200 0.600 0.000 0.800 0.800 0.400
12180 0.400 1.000 0.800 0.733 0.200 0.000 0.000 0.333 0.000 0.067
12182 1.000 0.500 0.750 0.000 0.083 0.000 0.000 0.167 0.583 0.583
12185 1.000 0.600 0.400 0.100 0.400 0.200 0.200 0.000 0.000 0.100
12195 1.000 0.700 0.750 0.700 0.700 0.300 0.200 0.000 0.350 0.000
12255 1.000 0.727 0.727 0.273 0.636 0.636 0.455 0.545 1.000 0.000
12265 0.846 1.000 0.615 0.385 0.615 0.154 0.154 0.000 0.154 0.385
12269 1.000 0.909 0.091 0.000 0.455 0.364 0.364 0.182 0.727 0.727
12281 1.000 0.900 0.600 0.300 0.500 0.300 0.500 0.000 0.200 0.300
12339 1.000 0.500 0.500 0.667 0.333 0.667 1.000 0.000 0.667 0.667
12342 0.583 0.083 0.417 0.667 0.917 1.000 0.333 0.000 0.500 0.500
12343 1.000 0.500 0.333 0.667 1.000 0.833 0.667 0.500 1.000 0.000
12347 0.286 0.143 0.000 0.000 0.286 0.286 0.429 0.143 1.000 0.429
12386 0.700 0.800 1.000 0.400 0.400 0.600 0.000 0.700 0.500 0.700
12390 0.800 0.900 1.000 0.000 0.800 0.300 1.000 0.600 0.800 0.400
12409 0.500 0.000 0.500 0.167 0.667 0.667 1.000 1.000 1.000 1.000
12410 1.000 0.857 0.571 0.714 0.571 0.000 1.000 0.429 0.429 0.429
12465 0.000 0.500 0.500 1.000 0.750 1.000 0.250 0.500 0.250 0.250
12471 0.579 0.368 0.737 0.579 1.000 0.211 0.211 0.000 0.158 0.000
12529 0.786 0.643 0.143 0.714 0.643 0.000 0.286 0.714 0.214 1.000
12550 1.000 0.048 0.095 0.143 0.143 0.048 0.143 0.000 0.000 0.000
12573 0.625 0.625 1.000 0.875 0.750 0.500 0.500 0.000 0.875 0.250
12590 0.571 0.571 1.000 0.571 0.429 1.000 0.571 1.000 0.000 0.571
12634 1.000 0.750 0.000 0.250 0.667 0.333 0.500 0.417 0.167 0.417
12645 0.429 1.000 0.857 0.429 0.143 0.429 0.571 0.000 0.286 1.000
12649 0.909 0.000 0.091 1.000 0.545 1.000 0.182 0.273 0.818 0.818
12671 1.000 0.286 0.500 0.000 0.143 0.000 0.357 0.357 0.357 0.357
12694 1.000 0.909 0.182 0.545 0.636 0.727 0.727 0.000 1.000 0.455
12761 0.727 0.091 0.818 0.000 0.909 0.545 0.545 0.455 1.000 0.545
12794 0.857 0.929 0.571 0.571 0.286 1.000 0.357 0.571 0.000 0.500
12852 0.417 0.417 0.000 0.583 0.000 1.000 0.833 0.667 0.917 0.917
12866 0.600 1.000 0.300 0.500 0.300 0.600 1.000 0.100 0.000 0.300
12883 1.000 0.545 0.818 0.000 0.909 0.364 0.455 0.818 0.273 0.182
12889 1.000 0.412 0.471 0.000 0.529 0.382 0.265 0.235 0.235 0.147
12895 0.000 0.500 0.833 0.500 0.333 0.333 1.000 0.500 0.333 0.167
12910 1.000 1.000 0.467 0.600 0.200 0.133 0.333 0.600 0.000 0.333
12922 0.687 0.375 1.000 0.500 0.563 0.313 0.000 0.250 0.625 0.250
12944 0.316 1.000 0.474 0.105 0.105 0.000 0.000 0.000 0.000 0.105
12983 0.167 1.000 0.667 0.833 0.000 0.917 0.917 0.250 0.583 0.250
12996 0.643 0.643 0.714 0.429 0.214 0.071 1.000 0.429 0.643 0.000
12997 0.429 0.286 0.571 1.000 0.429 0.429 0.857 0.571 0.429 0.000
12998 1.000 0.545 0.727 0.000 0.364 0.273 0.545 0.091 0.091 0.091
13013 0.286 0.143 0.500 0.000 0.857 0.071 1.000 0.286 0.929 0.643
13066 1.000 0.650 0.800 0.350 0.300 0.300 0.400 0.000 0.400 0.550
13076 0.143 0.000 0.429 0.000 1.000 0.714 1.000 0.000 0.429 0.857
13080 0.647 1.000 0.588 0.000 0.118 0.118 0.000 0.235 0.294 0.059
13084 1.000 0.471 0.441 0.147 0.206 0.029 0.118 0.000 0.029 0.029
13157 0.000 0.500 0.333 0.750 0.500 0.833 0.333 0.250 1.000 0.417
13172 0.292 0.125 0.042 0.167 0.375 0.083 1.000 0.000 0.333 0.208
13176 0.000 0.714 0.571 0.143 0.571 1.000 0.571 0.714 0.571 0.000
13177 0.778 0.889 1.000 1.000 0.000 0.778 1.000 0.444 0.889 0.444
13188 0.714 0.429 0.143 0.143 1.000 0.000 0.571 0.143 0.143 0.143
13238 0.500 0.600 1.000 0.800 0.300 0.000 0.100 1.000 0.500 0.400
13267 0.556 1.000 0.889 0.778 0.444 0.000 0.000 0.000 0.000 0.000
13299 0.778 0.222 0.778 0.889 1.000 0.167 0.333 0.056 0.389 0.000
13311 1.000 0.652 0.565 0.043 0.043 0.217 0.000 0.087 0.043 0.478
13377 1.000 0.313 0.313 0.000 0.500 0.062 0.062 0.187 0.250 0.187
13380 1.000 0.444 0.667 0.000 0.778 0.444 0.333 0.444 0.222 0.333
13384 1.000 0.524 0.810 0.810 0.810 0.524 0.714 0.000 0.524 0.381
13405 0.944 0.889 1.000 1.000 1.000 0.778 0.667 0.333 0.278 0.000
13414 1.000 0.647 0.235 0.118 0.294 0.000 0.412 0.235 0.235 0.235
13415 1.000 0.923 0.846 0.692 0.500 0.308 0.000 0.000 0.038 0.077
13458 1.000 0.923 0.077 0.462 0.615 0.538 0.231 0.077 0.000 0.000
13486 0.727 0.091 0.545 0.273 0.818 0.273 1.000 0.000 0.455 0.909
13496 0.688 0.812 0.375 1.000 0.812 0.000 0.812 0.312 0.500 0.312
13504 1.000 0.412 0.882 0.294 0.765 0.706 0.471 0.235 0.118 0.000
13540 0.333 0.500 0.333 0.333 0.333 0.333 1.000 0.000 0.167 0.167
13554 0.545 1.000 0.364 0.636 0.273 0.455 0.455 0.364 0.000 0.000
13568 1.000 0.684 0.263 0.000 0.000 0.000 0.158 0.105 0.421 0.421
13625 1.000 0.467 0.467 0.267 0.600 0.000 0.067 0.200 0.467 0.200
13628 1.000 0.389 0.389 0.333 0.056 0.111 0.278 0.000 0.389 0.389
13633 1.000 0.600 0.333 0.200 0.333 0.333 0.200 0.267 0.000 0.133
13661 0.875 1.000 0.500 0.625 0.250 0.625 0.000 0.000 0.000 0.000
13668 0.857 1.000 0.571 1.000 0.000 0.000 0.000 0.000 0.000 0.000
13694 0.500 0.750 0.583 0.583 0.917 0.000 0.833 0.750 1.000 0.583
13798 1.000 0.667 0.750 0.500 0.458 0.333 0.292 0.000 0.042 0.250
13801 1.000 1.000 0.692 0.385 0.538 0.308 0.462 0.385 0.000 0.154
13815 1.000 0.400 0.467 0.000 0.133 0.000 0.267 0.200 0.600 0.333
13920 0.636 1.000 0.000 0.545 0.909 0.727 0.909 0.000 0.000 0.818
13921 0.125 0.500 1.000 0.000 0.625 0.625 0.500 0.875 0.250 0.125
12682 1.000 0.222 0.556 0.111 0.333 0.333 0.778 0.000 0.333 0.556
13472 0.875 0.875 1.000 0.750 0.875 0.313 0.437 0.500 0.187 0.000
13550 0.955 1.000 1.000 0.545 0.409 0.591 0.227 0.000 0.136 0.000
13639 0.909 1.000 0.545 0.636 0.727 0.091 0.545 0.000 0.545 0.545
13641 1.000 1.000 0.909 0.818 0.545 0.455 0.000 0.364 0.273 0.091
13642 1.000 0.615 0.808 0.269 0.192 0.385 0.615 0.000 0.808 0.538
13770 0.176 0.706 0.529 0.882 0.471 1.000 0.000 0.941 0.412 0.235
13806 0.556 0.556 0.556 0.667 0.889 0.667 0.222 1.000 0.000 0.000
13818 0.389 1.000 0.889 0.444 0.056 0.000 0.056 0.056 0.111 0.333
13904 0.667 0.111 0.778 0.889 1.000 0.556 0.778 0.000 0.111 0.111
13923 1.000 0.563 0.000 0.687 0.625 0.187 0.313 0.187 0.000 0.250
14029 0.750 1.000 0.500 0.571 0.357 0.857 0.000 0.786 0.464 0.464
14030 1.000 0.308 0.308 0.231 0.231 0.000 0.231 0.308 0.154 0.154
14037 0.941 1.000 0.882 0.882 0.294 0.000 0.176 0.235 0.059 0.294
14079 1.000 0.167 0.333 0.583 0.833 0.667 0.667 0.167 0.917 0.000
14122 1.000 0.294 0.059 0.059 0.294 0.353 0.059 0.588 0.294 0.000
14184 1.000 0.889 0.722 0.667 0.389 0.000 0.333 0.333 0.333 0.333
14199 1.000 0.333 0.222 0.222 1.000 0.222 0.444 0.000 0.556 0.778
14211 1.000 0.579 0.368 0.053 0.158 0.053 0.158 0.000 0.000 0.000
14256 0.800 0.500 0.200 0.000 0.700 0.700 1.000 0.400 0.400 0.500
14316 0.833 0.167 0.750 0.417 0.167 1.000 0.167 0.417 0.000 0.333
14324 0.889 0.000 0.444 1.000 0.333 0.444 0.444 0.444 0.444 0.444
14325 0.455 0.545 0.455 1.000 1.000 0.545 0.000 0.636 0.727 0.455
14327 0.600 0.400 1.000 0.900 1.000 0.000 0.400 1.000 0.700 0.100
14340 1.000 0.471 0.647 0.059 0.353 0.412 0.765 0.412 0.000 0.353
14403 0.300 0.300 0.200 0.900 0.100 1.000 0.100 0.000 0.800 0.000
14410 1.000 0.208 0.333 0.042 0.167 0.083 0.167 0.000 0.750 0.833
14429 0.714 0.000 0.357 0.071 0.000 0.000 1.000 0.643 0.571 0.786
14430 0.727 0.091 0.545 0.091 0.091 0.636 0.000 0.818 1.000 0.636
14434 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
14443 0.500 0.875 0.250 0.750 0.000 1.000 1.000 0.750 0.750 0.750
14448 0.750 1.000 0.937 0.812 0.562 0.000 0.250 0.125 0.437 0.625
14493 1.000 0.625 0.792 0.875 0.750 0.333 0.458 0.000 0.167 0.042
14496 0.462 1.000 0.615 0.000 0.308 0.000 0.385 0.077 0.231 0.308
14527 0.889 0.667 0.000 1.000 0.667 0.667 0.667 0.667 0.667 0.667
14529 0.947 0.947 1.000 0.789 0.684 0.421 0.368 0.211 0.316 0.000
14541 0.333 0.111 0.111 0.444 0.333 0.556 0.444 1.000 0.000 0.667
14547 1.000 1.000 0.250 0.250 0.750 0.750 0.000 0.000 0.500 0.000
14554 0.200 0.000 0.100 0.600 0.600 0.800 1.000 0.600 1.000 0.300
14605 1.000 0.421 0.474 0.000 0.105 0.263 0.421 0.421 0.421 0.053
14611 0.714 1.000 0.762 0.905 0.476 0.476 0.190 0.333 0.000 0.048
14626 0.857 0.000 0.286 0.857 0.571 0.000 1.000 0.714 0.714 0.714
14636 0.083 0.000 0.583 0.417 0.667 0.083 0.167 0.333 1.000 0.333
14646 0.462 0.923 1.000 0.462 0.846 0.615 1.000 0.538 0.000 0.692
14677 0.462 1.000 0.077 0.538 0.308 0.538 0.000 0.385 0.000 0.000
14682 0.000 1.000 0.438 0.688 0.500 0.375 0.625 0.562 0.000 0.000
14703 1.000 0.000 0.313 0.313 0.313 0.313 0.313 0.313 0.313 0.313
14783 0.000 0.417 0.833 1.000 0.333 1.000 0.750 0.333 0.667 0.417
14787 1.000 0.400 0.200 0.467 0.000 0.200 0.667 0.200 0.067 0.267
14836 0.364 0.364 0.909 0.000 1.000 0.000 0.636 0.273 0.636 0.182
14841 0.600 0.800 0.500 0.400 1.000 0.000 0.300 0.700 0.700 0.400
14915 0.417 0.417 0.000 0.417 0.167 0.833 1.000 0.667 0.167 0.333
14918 0.545 1.000 0.636 1.000 0.545 0.000 0.636 0.364 0.091 0.091
14926 0.000 0.200 0.900 0.200 0.700 0.300 0.700 0.500 1.000 0.000
14977 1.000 0.833 0.375 0.542 0.292 0.083 0.000 0.083 0.250 0.125
15029 0.882 0.412 0.353 1.000 0.176 0.353 0.412 0.000 0.000 0.000
15042 1.000 0.214 0.000 0.143 0.357 0.357 0.143 0.143 0.214 0.143
15058 1.000 0.900 0.000 0.400 0.300 0.400 0.000 0.600 0.000 0.600
15150 1.000 0.870 0.826 0.652 0.478 0.304 0.000 0.043 0.043 0.000
15154 1.000 0.214 0.857 0.571 0.286 0.429 0.000 0.500 0.143 0.143
15156 1.000 0.200 0.000 0.267 0.333 0.400 0.133 0.333 0.133 0.133
15158 0.778 0.278 0.111 0.167 0.056 1.000 0.389 0.167 0.111 0.000
15164 0.923 0.846 1.000 0.692 1.000 0.231 0.538 0.000 0.462 0.000
15175 1.000 0.300 0.000 0.150 0.100 0.200 0.150 0.150 0.300 0.150
15180 0.750 0.625 0.750 0.250 1.000 0.625 0.500 0.000 0.000 0.000
15247 1.000 0.429 0.714 0.429 0.286 0.524 0.095 0.190 0.000 0.095
15248 0.250 0.000 0.625 0.063 0.375 0.562 1.000 0.937 0.437 0.562
15256 0.706 1.000 0.882 0.412 0.176 0.000 0.059 0.059 0.059 0.059
15273 0.455 0.000 0.455 1.000 1.000 1.000 1.000 1.000 1.000 1.000
15277 1.000 0.545 0.364 0.182 0.545 0.364 0.455 0.455 0.273 0.000
15329 0.889 0.000 0.222 0.667 0.889 0.333 0.667 0.333 1.000 0.667
15333 0.615 0.769 1.000 0.462 0.308 0.077 0.000 0.615 0.462 0.154
15352 0.800 1.000 0.933 0.600 0.267 0.067 0.200 0.067 0.400 0.000
15357 1.000 0.560 0.520 0.400 0.520 0.200 0.000 0.640 0.640 0.080
15413 0.500 0.667 1.000 0.000 0.833 0.833 0.000 0.000 0.000 0.000
15424 0.357 1.000 0.929 0.000 0.786 0.143 0.571 0.143 0.000 0.071
15442 1.000 1.000 0.600 0.350 0.400 0.250 0.350 0.200 0.000 0.350
15471 0.857 0.643 1.000 0.429 0.429 0.571 0.429 0.429 0.214 0.000
15476 0.231 0.308 1.000 0.308 0.615 0.308 0.231 0.000 0.615 0.077
15489 1.000 0.556 0.333 0.667 0.667 0.222 0.000 0.222 0.556 0.333
15500 1.000 0.667 0.481 0.333 0.000 0.222 0.185 0.148 0.222 0.037
15506 0.333 1.000 0.952 0.857 0.810 0.810 0.810 0.571 0.000 0.143
15513 1.000 0.444 0.222 0.278 0.222 0.000 0.056 0.111 0.000 0.000
15517 0.000 0.875 0.813 1.000 0.688 0.500 0.813 0.625 0.438 0.312
15551 0.867 0.000 0.067 0.067 0.000 0.000 0.067 0.333 1.000 0.667
15560 1.000 0.286 0.381 0.333 0.000 0.048 0.333 0.238 0.238 0.238
15570 1.000 0.684 1.000 0.737 0.842 0.737 0.105 0.158 0.000 0.158
15585 1.000 0.684 0.737 0.895 0.947 0.684 0.211 0.000 0.158 0.053
15645 1.000 0.722 0.500 0.167 0.222 0.111 0.056 0.000 0.167 0.111
15665 0.700 0.700 0.900 0.800 0.000 0.000 0.500 0.700 1.000 0.300
15668 0.500 0.667 0.833 0.000 0.333 0.000 0.667 0.167 1.000 1.000
15678 0.857 0.714 1.000 0.857 0.571 0.714 0.143 0.143 0.000 0.429
15722 0.304 0.174 0.000 0.261 1.000 0.652 0.652 0.565 0.565 0.565
15757 1.000 0.833 0.500 0.167 0.333 0.333 1.000 0.000 0.667 0.333
15758 0.889 0.667 0.889 0.889 0.889 0.556 0.000 0.111 0.333 1.000
15759 0.636 0.818 0.000 0.455 0.727 0.909 0.818 1.000 0.455 0.182
15765 0.800 0.600 0.800 0.400 0.600 0.000 0.600 0.000 1.000 0.400
15822 0.000 1.000 1.000 0.250 0.000 0.250 0.000 0.000 0.000 0.000
15846 1.000 1.000 0.579 1.000 0.737 0.579 0.632 0.368 0.316 0.000
15867 1.000 0.650 0.200 0.750 0.050 0.300 0.000 0.250 0.050 0.250
15951 0.471 0.706 1.000 0.412 0.294 0.294 0.529 0.000 0.294 0.176
15966 0.312 1.000 0.750 0.187 0.562 0.375 0.688 0.000 0.063 0.250
16014 0.222 0.333 0.111 0.444 0.444 0.000 1.000 0.333 0.333 0.667
16033 0.300 0.400 1.000 0.500 0.300 0.000 0.400 0.300 0.500 0.100
16035 1.000 0.538 0.154 0.000 0.462 0.154 0.154 0.231 0.462 0.692
16092 0.200 0.800 1.000 0.000 1.000 1.000 0.200 1.000 1.000 1.000
16168 0.375 0.625 0.625 0.000 0.750 0.875 0.625 0.625 0.750 1.000
16182 1.000 0.900 0.700 1.000 0.400 0.600 0.200 0.000 0.000 0.000
16206 0.000 0.263 1.000 0.158 0.368 0.053 0.158 0.158 0.158 0.158
16245 1.000 1.000 0.250 0.250 0.250 0.250 0.250 0.000 0.000 0.000
16270 0.000 1.000 0.571 0.714 0.429 0.286 0.286 0.286 0.286 0.286
16272 1.000 0.000 0.250 1.000 0.750 1.000 0.250 0.250 0.250 0.250
16274 1.000 0.375 0.500 0.500 0.000 0.375 0.188 0.250 0.188 0.312
16292 0.250 1.000 0.875 0.875 0.875 0.000 0.125 0.750 0.875 0.875
16470 1.000 0.958 0.875 0.208 0.417 0.333 0.250 0.125 0.000 0.042
16608 0.211 1.000 0.737 0.789 0.263 0.316 0.105 0.421 0.000 0.000
16618 0.778 0.778 0.667 0.333 0.556 0.000 1.000 0.222 0.222 0.222
15660 0.125 1.000 0.625 0.000 0.375 0.375 0.625 0.875 0.750 0.500
15797 0.000 0.167 0.889 0.833 0.722 0.611 0.833 1.000 0.222 0.556
16099 1.000 0.545 0.909 0.727 0.909 0.545 0.591 0.545 0.182 0.000
16210 0.000 0.929 0.643 1.000 0.500 0.357 0.429 0.857 0.857 0.571
16355 1.000 1.000 0.739 0.435 0.696 0.217 0.783 0.130 0.261 0.000
16530 0.444 0.000 1.000 0.889 0.667 1.000 0.444 0.778 0.556 0.889
16571 1.000 0.769 0.462 0.385 0.308 0.000 0.231 0.154 0.385 0.154
16574 1.000 0.550 0.750 0.350 0.650 0.000 0.350 0.000 0.100 0.050
16683 0.714 0.143 0.714 0.000 1.000 0.143 0.429 0.429 0.286 0.429
16704 1.000 0.185 0.000 0.074 0.111 0.000 0.222 0.037 0.000 0.000
16706 0.700 0.800 0.500 0.700 0.900 0.000 0.700 1.000 0.500 0.200
16727 0.714 0.643 1.000 0.286 0.000 0.643 0.357 0.357 0.500 0.857
16755 0.133 0.000 0.733 0.133 0.200 0.667 1.000 1.000 1.000 1.000
16766 1.000 0.875 0.625 0.438 0.375 0.312 0.063 0.000 0.375 0.250
16772 1.000 0.000 1.000 0.000 0.778 0.111 0.333 0.667 0.222 0.778
16778 0.545 0.636 0.545 0.545 0.364 0.273 0.273 0.182 0.000 1.000
16790 1.000 0.833 0.611 0.444 0.667 0.444 0.389 0.222 0.000 0.278
16792 0.333 0.444 0.667 0.222 0.556 0.667 1.000 0.556 0.000 0.333
16880 1.000 0.000 0.000 0.714 0.857 0.857 0.571 0.286 0.286 0.286
16901 0.909 1.000 1.000 0.727 0.545 1.000 0.000 0.545 0.182 0.091
16914 0.300 0.400 0.000 0.800 0.400 0.600 0.200 1.000 0.600 0.500
16949 0.000 0.333 0.667 0.556 0.667 0.222 0.556 0.778 1.000 1.000
16985 0.286 0.286 0.000 0.571 0.286 0.714 1.000 0.286 0.000 0.571
16988 1.000 0.941 0.412 0.000 0.118 0.353 0.235 0.118 0.176 0.235
17008 0.391 0.696 0.826 1.000 1.000 0.565 0.565 0.391 0.043 0.000
17028 1.000 0.833 1.000 0.667 0.333 0.500 0.667 0.667 0.167 0.000
17042 0.667 0.667 1.000 0.000 0.800 0.467 0.867 0.133 0.600 0.600
17080 1.000 0.600 0.300 0.000 0.100 0.500 0.500 0.500 0.500 0.500
17111 1.000 0.550 0.750 0.300 0.750 0.250 0.400 0.200 0.000 0.150
17115 1.000 0.500 0.000 0.357 0.357 0.071 0.000 0.143 0.143 0.143
17128 1.000 0.609 0.739 0.261 0.261 0.130 0.261 0.304 0.261 0.000
17150 1.000 0.619 1.000 0.714 0.524 0.333 0.000 0.000 0.048 0.048
17155 0.500 0.250 1.000 1.000 0.250 0.000 0.000 0.000 0.750 0.000
17195 1.000 0.500 0.417 0.667 0.833 0.417 0.000 0.500 0.917 0.250
17199 0.000 0.400 0.400 0.950 1.000 0.800 0.900 0.250 0.600 0.150
17201 0.800 1.000 0.900 0.800 0.700 0.000 0.200 0.200 0.800 0.400
17218 0.000 0.571 0.286 0.857 0.714 0.714 0.857 0.429 1.000 0.143
17227 1.000 0.577 0.308 0.308 0.192 0.000 0.077 0.000 0.385 0.346
17243 0.909 0.909 0.364 0.000 0.727 0.364 0.364 0.455 1.000 0.273
17244 1.000 0.100 0.900 0.900 0.700 0.700 0.700 0.800 0.000 0.500
17252 1.000 0.870 0.696 0.261 0.174 0.000 0.000 0.217 0.217 0.217
17254 0.462 0.615 1.000 0.308 0.231 0.846 0.538 0.692 0.615 0.000
17262 0.571 0.857 0.286 0.571 0.857 0.000 1.000 0.857 0.286 0.857
17268 1.000 0.833 0.667 0.556 0.333 0.167 0.056 0.000 0.389 0.000
17277 1.000 0.000 0.167 0.278 0.278 0.278 0.444 0.111 0.389 0.056
17279 1.000 0.750 0.250 0.417 0.000 0.417 0.000 0.000 0.000 0.000
17287 0.500 0.625 0.875 1.000 0.375 0.250 0.750 0.250 1.000 0.000
17302 0.417 0.583 0.667 0.583 1.000 0.500 0.167 0.417 0.000 0.250
17345 0.667 0.556 1.000 0.000 0.889 1.000 0.667 0.667 0.222 0.222
17351 1.000 0.667 1.000 1.000 0.667 1.000 1.000 1.000 0.000 0.000
17355 1.000 1.000 0.500 0.071 0.000 0.000 0.357 0.071 0.286 0.286
17356 0.240 0.280 0.120 0.000 0.280 0.280 0.360 1.000 0.800 0.360
17444 1.000 0.562 0.125 0.063 0.375 0.000 0.375 0.125 0.250 0.063
17445 1.000 0.000 0.111 0.389 0.333 0.000 0.389 0.222 0.222 0.222
17474 0.000 0.667 0.917 0.750 0.917 0.333 1.000 0.917 0.667 0.500
17483 0.615 1.000 1.000 0.846 0.846 0.923 0.462 0.308 0.462 0.000
17491 0.591 1.000 0.909 1.000 0.364 0.591 0.409 0.273 0.227 0.000
17569 0.000 0.444 0.000 1.000 0.000 0.667 0.111 0.222 0.111 0.556
17570 1.000 0.588 0.706 0.471 0.588 0.588 0.588 0.000 0.176 0.118
17573 1.000 0.000 0.429 0.429 0.429 0.429 0.429 0.429 0.429 0.429
17583 1.000 0.937 0.688 0.375 0.688 0.312 0.500 0.875 0.312 0.000
17621 0.706 1.000 0.294 1.000 0.000 0.235 0.176 0.176 0.059 0.529
17639 1.000 0.091 0.364 0.000 0.545 0.091 0.545 0.455 0.818 0.182
17651 0.000 1.000 0.800 0.800 0.200 0.333 0.267 0.133 0.400 0.267
17671 0.889 0.444 0.444 0.444 0.778 1.000 0.667 0.000 1.000 0.778
17703 1.000 0.000 0.636 0.273 0.455 0.727 0.545 0.364 0.364 0.364
17738 0.100 0.500 0.600 0.300 0.300 1.000 0.000 0.400 0.400 0.300
17825 1.000 0.500 0.375 0.312 0.375 0.312 0.250 0.063 0.063 0.000
17840 0.368 0.158 1.000 0.737 0.211 0.211 0.211 0.263 0.211 0.000
17841 1.000 0.250 0.333 0.500 0.500 0.417 0.000 0.167 0.500 0.000
17846 0.706 0.412 0.941 0.647 1.000 0.647 0.647 0.706 0.882 0.000
17848 0.957 0.739 1.000 0.696 0.652 0.478 0.478 0.261 0.261 0.000
17853 1.000 0.000 0.167 0.167 0.167 0.167 0.417 0.417 0.417 0.417
17859 0.455 0.364 0.000 0.545 1.000 0.182 0.000 0.000 0.273 0.273
17912 1.000 0.417 0.750 0.417 0.667 0.667 0.167 0.750 0.000 0.000
17913 0.091 1.000 0.818 0.000 0.636 0.545 0.455 0.182 0.000 0.091
17919 1.000 0.389 0.611 0.222 0.444 0.167 0.333 0.000 0.111 0.111
17946 1.000 0.308 0.154 0.154 0.385 0.231 0.462 0.077 0.077 0.000
17972 1.000 0.615 0.769 0.769 0.615 0.000 0.308 0.231 0.615 0.154
