20375,0.57,45.9
20378,1.19,46.2
20387,0.17,42.3
20393,2.29,41.4
20395,0.29,42.8
20397,0.71,40.9
20403,4.51,37.83
20474,0.72,40.55
20478,2.84,0.05
20479,1.80,44.7
20482,0.11,37.3
20485,4.91,39.59
20486,1.32,44.2
20489,4.33,0.07
20492,0.14,41.1
20495,0.14,40
20505,0.82,44.3
20516,1.91,30.32
20517,1.08,47.9
20554,0.48,37.3
20557,0.24,43.6
20561,0.48,43.19
20564,0.70,46.35
20566,9.92,0.07
20569,3.77,42.56
20572,4.79,40.76
20573,0.32,45.5
20576,0.81,37.7
20578,0.38,0.13
20579,1.10,43.7
20583,2.18,47.3
20616,3.65,45.39
20623,0.15,40.22
20624,3.99,42.99
20627,0.97,40.71
20629,3.22,41.1
20633,0.13,39.8
20635,1.29,44.5
20637,1.37,45
20746,1.10,39.3
20750,3.39,35.83
20751,2.25,30.3
20752,0.45,0
20765,0.13,36.51
20772,0.55,44
20791,4.75,38.7
20870,0.28,38.8
20873,0.66,45.2
20874,0.12,35.2
20880,0.13,46.4
20882,2.36,0
20883,3.19,37.13
20886,4.52,43.38
20889,0.36,37
20891,2.28,45
20896,12.33,45.12
20901,2.26,40.1
20914,0.25,41.99
20915,0.90,43.9
20923,1.31,38.1
20958,0.59,42.06
20987,0.49,44.3
20989,0.43,45.1
20990,1.20,44.8
20993,1.20,40.5
20997,1.49,41.76
21003,2.88,39.3
21006,0.23,39.5
21013,4.24,36.95
21020,1.26,42.02
21060,1.46,43
21073,1.80,25.4
21080,1.39,38.3
21082,0.46,45.8
21083,0.40,35.38
21098,0.12,36.81
21108,8.28,43.4
21111,0.77,48.1
21113,0.79,43.6
21121,0.14,38.7
21127,3.00,35.53
21128,0.27,35.85
21132,5.08,47.5
21136,0.41,41.9
21161,10.28,39.2
21168,0.17,43.3
21174,5.44,42.32
21179,0.48,40.7
21180,0.76,40.67
21186,3.59,44.3
21191,1.01,43.22
21193,3.82,44.01
21200,3.13,38.26
21210,1.56,41.31
21237,1.90,40.22
21243,2.05,48.6
21247,2.31,40.01
21250,0.83,44.43
21251,13.09,37.16
21252,5.66,39.2
21255,1.23,45.7
21258,1.59,40.8
21271,3.29,40.9
21290,3.26,36.88
21294,0.21,37.8
21305,2.50,39.03
21310,0.14,41.29
21311,1.19,45.83
21312,0.99,44.83
21314,1.09,43.7
21317,0.58,38.3
21328,4.30,41.1
21355,4.05,45.43
21361,7.30,39.24
21364,0.11,40
21366,1.28,44.8
21367,1.10,45.24
21368,0.38,40.7
21371,3.60,41.7
21372,0.46,42.35
21377,1.33,44.1
21387,2.01,47.2
21390,0.53,40
21391,11.07,42.3
21394,0.15,34.3
21395,0.64,40.44
21396,3.09,40.7
21399,0.22,44
21410,0.14,42.75
21417,0.21,40.15
21421,0.40,42.26
21424,3.74,41.06
21425,0.89,48.69
21434,0.22,42.5
21435,3.61,39.15
21441,0.71,42.7
21450,0.47,44.6
21453,2.72,41.46
21454,2.25,41.7
21457,0.30,46.9
21464,5.83,40.63
21469,0.70,41.9
21472,2.33,40.19
21473,5.54,34.56
21478,9.25,39.32
21479,0.36,43.4
21480,2.90,43.14
21482,0.17,42.43
21485,0.41,40.71
21496,0.25,39.4
21498,1.39,42.5
21505,0.15,38.3
21506,0.29,41.6
21513,0.34,45.55
21517,0.29,45.3
21535,0.11,39.67
21560,0.70,42.4
21567,0.41,42.09
21575,0.21,41.28
21589,0.73,44.57
21591,1.07,44.3
21612,0.46,47.5
21615,1.73,43.45
21626,0.96,41.2
21628,0.63,41.8
21782,8.40,48.7
21870,0.15,40.6
21902,1.18,36.8
21915,0.21,38.67
21933,1.31,48.8
21370,0.35,42.28
21414,6.35,42.66
21415,9.97,40.7
21452,2.96,31.51
21463,0.22,42.3
21474,0.50,37.7
21504,3.91,40.31
21548,0.92,41.5
21555,0.12,40.31
21556,0.18,40.9
21565,0.20,39.31
21576,5.05,46.3
21580,0.70,45.04
21590,0.97,42.3
21593,0.29,42.2
21613,4.56,37.87
21617,0.58,39.77
21639,3.16,0.01
21657,2.34,42.6
21691,1.18,37.11
21693,0.62,45.02
21704,5.86,41.09
21706,1.27,41.67
21708,0.65,42.42
21711,4.03,40.8
21716,0.88,47.5
21719,0.26,41.1
21725,0.13,36.92
21787,0.33,43.2
21788,1.82,40.03
21791,3.67,43.7
21799,0.47,30.4
21803,0.33,39.41
21808,0.94,37.32
21810,0.16,36.68
21825,5.12,36.89
21833,0.30,44.3
21834,0.19,38.2
21860,0.21,39.2
21900,0.25,43.4
21918,0.15,38.9
21928,0.86,44.3
21937,0.13,42.03
21938,0.85,44.91
21940,1.13,39.97
21959,0.41,43.4
21962,1.33,40.6
21977,4.02,41.5
21978,10.57,41.1
21979,1.84,40.7
21980,0.37,42.7
21985,0.38,39.7
22001,3.13,42.25
22003,0.31,39.1
22015,1.20,40.6
22021,0.56,39.43
22022,5.57,44
22023,0.25,41.3
22027,3.56,40.9
22030,0.23,40
22040,0.46,38.6
22055,0.22,0
22061,0.50,44.6
22062,0.78,38.8
22067,0.62,38.2
22077,3.28,44.1
22078,2.55,46.5
22081,0.66,49.7
22082,4.21,40.68
22095,8.84,41.7
22103,1.36,47.21
22121,0.23,44.4
22131,0.50,38.6
22132,0.72,44
22156,0.25,41.8
22168,1.28,49.2
22182,0.10,44.42
22198,0.38,39.79
22204,0.50,38.26
22214,0.78,0.02
22224,0.30,41.07
22227,4.12,40.97
22238,0.43,38.1
22242,0.73,41.91
22252,0.25,40.65
22257,0.50,41.1
22262,0.10,40.38
22269,3.66,41.73
22270,9.54,42.53
22271,0.50,41.8
22273,2.87,46.44
22275,0.90,41.09
22347,0.46,42.04
22354,1.46,36.2
22355,0.55,39.33
22361,1.50,46.4
22362,2.37,44.49
22375,1.64,48.8
22379,1.98,0.01
22380,8.67,39.02
22382,2.02,41.08
22451,0.95,41.65
22454,9.44,40.5
22468,0.11,41
22469,1.08,44.7
22474,0.22,43.4
22523,1.39,47
22529,1.15,43.93
22534,2.75,0.12
22536,0.22,43.9
22537,2.78,42.31
22548,0.56,38.8
22556,0.82,41.35
22593,11.18,40.5
22611,0.23,40.81
22619,1.01,44.34
22625,0.91,44.72
22626,0.55,43.2
22634,2.13,43.4
22640,0.59,44.42
22641,0.69,46.21
22644,2.30,43.04
22651,0.79,45.07
22674,0.68,37.54
22683,0.62,40.2
22687,0.44,46.66
22698,0.87,44
22703,0.19,38.1
22706,0.88,41.3
22708,0.30,47.4
22711,0.76,46.8
22730,0.20,38.2
22731,1.12,37.99
22734,1.08,44.72
22736,0.10,38.81
22738,0.48,41.09
22740,4.08,37.98
22742,0.61,40.22
22749,3.05,42.86
22751,8.56,40.32
22762,5.14,44.46
22765,0.72,46.51
22768,3.02,43.8
22783,0.41,40.19
22810,0.22,40.4
22818,0.41,40.4
22822,6.58,42.3
22836,0.21,41.9
22845,3.08,43.13
22853,0.09,35.5
22855,1.16,48
22860,10.68,39.59
22864,0.16,41.6
22871,4.41,47.1
22877,1.48,42.1
22882,2.96,44.9
22909,0.28,41.9
22912,0.31,41
22921,0.96,45.3
22925,0.28,43.85
22945,0.82,45.1
22959,0.25,44.2
22961,2.02,39.86
22962,0.54,38.61
22963,12.61,32.7
22967,0.71,40.58
22976,7.07,43.1
22980,0.11,31.84
23034,3.95,48.1
23037,0.34,39.7
23038,0.28,47.8
23046,0.21,36.45
23048,0.13,38.4
23051,4.78,35.28
23052,0.25,43.83
23057,0.19,37.34
23061,0.30,42.5
23073,0.46,44.72
23074,0.34,44.4
23075,1.69,51
23080,2.58,41.36
23089,0.59,44.15
23122,2.07,0
23152,6.11,41.74
23153,4.80,46.5
23163,0.22,40.74
23173,0.42,42.8
23193,1.38,42
23195,2.30,40.6
23216,1.34,44.1
23218,3.63,35.81
23219,7.95,41.98
23220,0.21,41.31
23222,4.18,40.86
23238,5.75,43.9
23251,0.19,43
23252,2.27,49.6
23253,0.22,44.5
23258,3.40,41.86
23267,0.25,39.9
23270,0.68,38.1
23284,0.37,41.5
23289,0.37,44.2
23294,1.77,35.9
23297,1.18,46.2
23334,0.16,34.1
23341,0.16,42.1
23347,0.19,41.03
23403,1.00,38.33
23424,0.66,43.71
23425,0.95,37
23430,0.22,41.7
23442,10.47,46
23452,0.37,45.39
23457,0.19,38.82
23459,0.08,0
23462,1.99,40.8
23471,1.04,43.25
23491,0.16,42.16
23492,0.10,37.91
23493,0.73,39.74
23551,0.22,40.2
23557,0.67,43.6
23566,1.72,44.1
23567,14.13,45.01
23577,2.00,38.82
23591,0.08,37.5
23593,2.38,41.89
23595,0.28,42.31
23596,3.01,43.91
23657,3.82,43.11
23660,3.56,42.21
23670,3.64,47.63
23673,0.78,43.55
23675,3.30,44.6
23680,1.92,39.99
23681,0.39,37.55
23696,0.40,42.69
23747,0.27,36.9
23752,2.09,40.7
23762,2.35,39.65
23776,9.34,35.49
23787,0.86,44.2
23808,1.17,46.8
23810,4.19,44.8
23816,0.90,42.7
23818,0.47,41.6
23835,3.49,40.2
23844,0.82,42
23854,0.71,44.93
23855,0.90,44.18
23858,0.34,40.75
23860,1.83,44.94
23864,0.43,0
23865,0.43,40.1
23869,0.22,40.7
23873,0.42,36.9
23879,6.65,39.95
23880,1.19,44.11
23889,0.45,38.93
23890,1.79,48.7
23892,8.74,41.05
23903,1.04,44.06
23928,0.21,37.7
23931,0.72,46.3
23932,0.15,33.5
23934,0.82,42.58
23936,0.22,39.9
23952,12.18,41.68
23958,0.34,44.2
23963,2.26,42.41
23964,0.45,45.3
24007,4.93,44.3
24037,0.12,41.3
24040,9.13,41.57
24053,0.51,46.4
24056,0.67,42.4
24057,0.34,43.6
24062,1.39,42.9
24066,2.65,45.7
24094,0.42,42.4
24158,0.17,37.2
24162,1.09,37.31
24168,0.18,42.36
24194,0.64,39.92
24247,0.44,44.7
24268,2.13,45.73
24345,6.10,0
24388,0.44,42.9
24426,3.27,40.4
24467,13.60,43.6
24512,3.80,41.01
24515,4.11,0
24547,3.42,42.7
23692,0.19,34.47
23757,0.13,34.92
23896,0.24,39.4
23900,0.47,41.56
24096,11.54,0.35
24156,1.12,30.2
24161,0.12,41
24177,0.57,46.5
24188,0.47,44.4
24220,1.32,44
24279,0.11,38.91
24313,0.23,42.2
24330,0.29,44.3
24339,1.14,45.9
24340,4.46,41.5
24350,0.18,41.39
24358,1.35,42.5
24374,0.18,41.01
24375,1.99,37.93
24385,0.77,41.37
24387,0.56,36.5
24389,0.62,45.14
24390,4.62,44.9
24391,4.73,44.69
24393,4.25,36.44
24395,0.95,40.3
24419,0.55,43.3
24432,1.07,0.12
24437,0.19,40.77
24438,2.43,41.84
24449,4.62,41.1
24465,1.98,46.2
24475,0.13,37.06
24494,5.61,43.8
24504,0.13,38.14
24513,4.24,37.02
24522,0.24,40.35
24525,3.53,41.5
24540,0.25,32.2
24551,1.19,39.8
24553,12.51,41.89
24558,4.27,41.96
24561,2.41,45.2
24566,0.25,37.2
24567,0.15,40.9
24568,4.75,42
24597,2.84,45.4
24603,4.38,44.9
24612,4.90,43.8
24639,6.64,40.1
24646,2.83,40.26
24648,0.58,45
24652,2.22,42.97
24653,0.92,43.38
24655,3.99,0
24661,0.13,37.5
24670,2.02,31.8
24675,0.10,40.26
24676,1.22,42.1
24720,0.61,44.99
24739,0.46,43.48
24741,0.45,38.17
24742,1.30,0.03
24751,5.08,41.27
24752,2.01,42.1
24759,4.26,40.65
24760,0.16,39.4
24763,7.32,44.5
24766,6.10,43.02
24774,0.55,41.7
24778,3.70,39.89
24784,0.34,44.9
24786,0.13,39.9
24847,5.32,0
24849,0.24,40.2
24851,0.72,41.5
24857,3.43,34.5
24864,0.19,42.89
24865,4.39,41.46
24869,3.06,41.3
24872,1.07,44.5
24878,13.12,39.86
24882,0.72,40.71
24883,0.39,38.1
24884,0.81,40.72
24887,0.62,40.3
24893,2.37,49.3
24914,2.85,45.5
24936,3.84,47.9
24966,9.01,40.29
24970,0.63,43.1
24978,4.99,44.6
24988,0.83,43.4
24992,3.92,46.02
24993,0.61,47.33
24997,2.42,0.01
25009,4.09,45.54
25021,3.56,43.5
25027,2.23,37.8
25033,5.34,44.3
25042,0.73,0.09
25043,5.99,39.68
25050,6.35,39.6
25051,1.24,0.01
25054,0.84,46.48
25061,0.83,44.6
25063,0.48,46.02
25069,4.26,41.53
25075,0.13,32.4
25078,2.15,44.5
25081,3.80,45.82
25084,0.83,41.52
25112,8.73,38.98
25113,1.72,38.2
25114,0.47,41.1
25116,8.39,42
25122,0.57,45.46
25134,2.00,47.08
25138,8.72,34.6
25140,0.50,44.9
25143,3.66,40.56
25159,0.24,47.01
25172,3.66,37.48
25204,0.55,41.9
25214,0.45,46.7
25220,2.46,42.29
25228,4.19,38.85
25235,5.56,42.35
25244,3.05,41.83
25249,1.75,42.7
25250,2.27,36.76
25252,7.94,40.6
25253,1.07,41.93
25254,2.81,46.4
25330,3.95,38
25338,0.76,38
25344,5.37,42.15
25351,1.50,49.24
25357,0.14,43.5
25358,0.50,43.74
25364,1.16,43.74
25369,6.72,43.7
25372,0.23,35.43
25375,4.80,41
25377,3.49,48.71
25384,0.19,39.51
25400,1.54,43.5
25439,3.83,44
25451,0.78,0.16
25452,2.50,41.6
25453,1.50,42.7
25460,0.56,41.8
25461,0.33,40.3
25462,0.38,43.08
25477,0.34,38.3
25482,0.67,44.05
25489,0.18,38.89
25495,6.72,39.49
25524,0.11,35.9
25530,5.07,41.2
25559,10.81,41.4
25575,2.66,42.54
25576,0.81,41.8
25583,0.80,45.37
25587,2.03,36.37
25590,0.22,42
25592,7.23,36.8
25593,0.92,48
25598,0.10,42.25
25602,1.02,42.87
25609,2.15,42.36
25646,0.78,40.1
25655,0.94,43.6
25686,0.58,44.9
25699,4.40,45.6
25700,6.34,41.34
25705,1.12,44.03
25716,0.96,45.9
25735,0.27,38.16
25738,2.28,37.06
25743,4.53,34.37
25748,0.22,39.8
25749,0.19,38.47
25764,2.60,38.53
25782,0.54,40.7
25785,0.70,38
25791,0.32,34.4
25796,0.32,36.77
25798,4.45,44.4
25799,0.27,37.98
25801,0.48,39.23
25802,0.30,41.41
25804,2.28,45.14
25811,0.27,42.6
25812,0.49,37
25869,6.28,39.1
25904,0.19,39.43
25909,2.09,38.19
25912,0.58,38.86
25913,3.79,0.12
25922,0.66,43.04
25924,3.81,0.14
25932,0.28,43.98
25939,0.59,36.8
25940,7.05,39.27
25951,3.57,41.5
25958,0.33,40.19
25988,0.34,45.7
26018,4.93,40.6
26030,2.73,0.05
26031,2.28,0.09
26033,0.18,38.7
26034,0.51,37.07
26036,6.54,45.1
26043,0.77,45.3
26046,1.93,40.65
26048,8.56,34.67
26059,0.52,45.53
26063,0.75,42.31
26066,4.56,35.9
26144,6.54,44.6
26150,1.59,40.94
26157,1.22,43
26159,0.11,37.04
26160,2.93,0.12
26169,1.87,40
26183,0.14,37.8
26191,3.58,40
26228,0.26,36.8
26263,8.30,37.81
26268,0.16,39.21
26271,1.53,36.6
26272,0.13,36.3
26279,0.63,41.9
26281,0.40,41.9
26284,2.71,42.2
26296,0.90,37.81
26297,7.47,42.43
26334,0.14,38
26341,0.85,44.9
26351,0.92,44.3
26354,0.49,43.87
26356,5.97,45.9
26359,0.12,42.4
26365,7.39,44.9
26369,0.88,39.7
26387,0.37,37.98
26389,0.11,35.72
26390,6.21,46.8
26411,5.38,41.33
26415,8.09,38.1
26454,0.17,36
26455,0.15,40.5
26463,0.20,40.8
26468,0.15,39.4
26485,4.46,38
26488,0.21,43.9
26491,1.31,45.08
26515,3.97,40.4
26525,1.67,39.19
26536,3.61,44
26587,0.13,37.3
26590,4.98,37.7
26594,1.34,48.5
26595,5.06,43.6
26597,0.44,45.46
26600,3.92,41
26605,1.53,40.13
26606,0.13,37.46
26631,3.36,41.33
26633,0.17,38.2
26634,4.28,39.68
26635,0.30,39.3
26641,8.76,47.16
26696,1.56,44.06
26697,1.21,41.7
26704,2.69,43.5
26706,0.25,41.28
26708,0.27,39.53
26711,0.20,41.36
26713,1.92,0.08
26714,0.67,41.2
26717,4.06,38.23
26720,4.08,43.7
26726,0.40,36.14
26791,2.75,46.3
26796,0.74,42.8
26802,0.78,43.04
26806,0.66,41.74
26820,0.61,41.84
26825,0.80,0.01
26827,1.81,50.37
26831,0.92,42.19
26833,3.93,40.62
26838,1.56,43.3
26842,4.63,39.06
26909,2.71,37.15
26910,0.21,39.67
26922,2.42,47.27
26926,10.19,46.9
26927,4.36,0
26928,7.30,45.66
26934,7.52,43.3
26938,2.76,40.3
26943,0.14,42.29
26993,3.47,44.38
26998,0.19,40.03
27002,0.67,43.6
27014,1.42,46.9
27022,0.17,40.4
27054,4.49,38.79
27060,10.21,0
27067,0.79,47.4
27073,5.65,38.26
27120,2.81,41.3
27128,4.13,0
27259,3.24,0
25636,0.64,35.2
25937,0.13,33.61
26378,5.30,35.6
26482,5.78,41.51
26626,0.23,31.54
26690,5.90,38.1
26728,1.98,45.2
26810,6.16,41.74
26904,5.99,36.8
26931,3.38,39.2
26995,0.31,42.76
27031,0.47,46
27043,6.42,42.4
27048,0.21,30.2
27056,7.36,38.4
27057,3.67,39.12
27069,2.72,37.57
27070,0.18,38
27076,8.60,41.9
27081,11.05,45.8
27084,6.75,39.9
27085,1.39,38.22
27087,1.00,44.3
27088,0.34,47.19
27089,4.86,41.84
27103,0.13,36.6
27121,2.07,44.11
27129,6.95,37.96
27171,0.80,45.6
27191,6.14,40.8
27225,5.33,39.76
27229,3.92,40.15
27230,5.51,40.6
27232,4.34,39.69
27238,3.58,35.75
27241,1.63,38.7
27246,4.35,38.5
27248,3.15,41.13
27249,0.19,38.51
27250,1.34,36.3
27275,10.43,47.5
27280,1.81,45.1
27281,10.18,0
27285,3.33,37.3
27295,6.26,42.2
27330,0.33,33.09
27332,6.27,40.8
27337,2.68,44.33
27347,4.16,33.63
27348,0.38,40.02
27349,1.72,41.64
27350,0.70,39.84
27353,1.07,43.7
27354,1.01,41.32
27362,1.00,0.27
27367,5.07,44.4
27370,1.28,41.4
27371,3.80,39.56
27375,1.31,41.21
27413,0.71,41.9
27427,4.64,43.7
27429,1.23,47.6
27436,1.41,40.1
27437,4.43,40.92
27439,0.85,41.14
27441,1.16,45.5
27448,2.10,43.1
27451,0.11,39.87
27452,0.74,0
27456,6.36,41
27462,0.20,40.33
27493,7.47,0
27498,3.03,33
27500,9.50,41.79
27505,0.16,37.7
27514,4.55,37.66
27515,0.25,42.8
27520,0.16,39.3
27542,10.20,46.4
27549,4.31,45.05
27551,4.09,43.4
27558,0.51,44.88
27561,0.64,42.3
27564,0.88,47.11
27594,0.54,40.59
27595,3.42,44.1
27597,10.55,0
27600,2.62,30.64
27605,1.51,42.5
27606,1.36,42.95
27607,1.49,39.2
27608,0.31,36.2
27611,11.09,40.4
27613,0.85,46.08
27620,0.41,44.5
27623,0.43,42.12
27663,13.57,46.6
27673,4.01,42.7
27674,3.14,43.99
27676,0.74,42.1
27698,0.35,42.31
27762,0.75,43.9
27785,0.76,45.2
27810,0.44,40.15
27811,7.89,39.3
27815,3.43,40.32
27825,3.71,45.89
27828,3.18,38.8
27830,3.96,41.91
27840,1.98,33.65
27844,0.15,36.7
27852,2.80,42.62
27913,2.94,46.3
27921,0.32,43.4
27935,3.88,39.32
27937,2.05,41.27
27943,0.65,47.2
27945,6.15,46
27948,0.25,40.58
27963,0.48,46.04
27974,2.00,46.7
28045,4.27,41.9
28053,0.30,35.8
28056,5.40,41.3
28057,7.27,38.23
28063,0.96,35.15
28072,0.26,37.58
28074,0.41,39.3
28077,3.69,44.9
28090,0.55,41.5
28091,4.45,41.6
28092,1.60,44.91
28095,4.28,48.9
28097,0.34,42.3
28145,0.35,39.3
28163,0.13,38.9
28165,0.67,40.9
28170,1.42,46.5
28173,3.25,38.9
28175,0.54,42.5
28181,0.64,44.5
28183,1.27,44.4
28189,5.05,40.1
28196,0.27,40.6
28199,2.96,40.63
28202,0.29,43.1
28215,1.55,44.41
28218,0.67,46.23
28219,4.42,38.04
28224,4.07,42.7
28260,1.02,45.92
28263,1.13,35.87
28284,4.47,44.3
28286,5.56,38.69
28294,11.12,45.4
28305,4.68,42.9
28312,0.51,44.3
28316,0.55,42.4
28331,6.62,41.92
28333,5.17,38.26
28347,3.08,35.5
28363,0.38,41.74
28369,0.40,41.84
28373,1.34,41.23
28374,8.82,44.8
28379,1.05,37.79
28385,0.88,42.67
28388,0.99,42.7
28393,4.35,0
28394,9.09,42.1
28396,0.48,42.7
28402,3.00,52.9
28404,1.41,37.66
28407,0.49,41.55
28497,0.40,42.7
28512,0.33,46.9
28515,0.32,45.66
28520,1.11,35.5
28524,1.02,45.24
28527,0.23,39.2
28530,0.19,41.2
28533,0.52,37.9
28547,0.38,40.8
28553,13.18,48.1
28555,3.39,46.23
28557,5.95,38.64
28617,2.79,45
28625,1.10,44.8
28644,3.14,33.64
28649,0.25,43.6
28657,1.29,46.1
28664,6.66,41.6
28671,0.29,47.79
28694,7.54,42.2
28712,0.26,41.9
28723,0.22,42.4
28727,4.28,45.52
28730,3.48,39.5
28746,0.69,46.9
28759,6.37,38.9
28772,0.52,41.2
28777,0.56,45.14
28785,1.61,40.8
28849,4.93,0
28857,0.54,44.79
28882,0.12,38.46
28894,4.48,39.57
28903,0.52,0
28905,2.23,48.09
28907,0.50,39.56
28910,3.53,50.81
28913,0.16,40.96
28920,0.14,33.7
28928,2.79,43.8
28951,0.51,40.6
28952,4.38,44.3
28958,0.45,43.8
28959,0.51,43.25
28973,0.56,41.95
28978,0.64,40.75
28979,0.18,38
28998,2.39,40.3
29024,0.83,42.2
29025,7.62,44.1
29027,7.88,43.9
29032,0.26,43.8
29034,0.65,42.9
29049,3.47,43
29050,1.01,44.4
29052,3.24,42.13
29055,0.18,44.38
29094,3.75,38.77
29100,1.57,41.9
29101,6.66,44.92
29102,9.64,43.4
29110,0.71,48.24
29114,0.16,38.6
29118,11.37,43.8
29122,1.55,49.1
29197,2.15,44.4
29238,4.16,37
29241,0.33,40.61
29245,0.18,38.25
29248,11.50,41.4
29254,1.33,41.69
29259,7.19,47.02
29268,3.96,40.5
29284,5.98,42.8
29290,0.76,41.5
29314,0.96,42.21
29316,6.03,45.46
29331,8.13,38.86
29346,3.90,41.63
29350,0.13,40.5
29351,3.65,42
29369,2.88,40.9
29370,8.38,42.09
29372,0.96,45.09
29396,4.77,0
29443,5.07,45.07
29444,0.53,44.9
29450,2.58,40.7
29456,3.21,41.82
29468,2.53,46.97
29469,1.23,42.4
29471,2.53,43.11
29493,6.16,41.86
29538,5.73,42.3
29551,2.33,51.01
29559,2.08,35.63
29565,3.05,47.51
29572,1.16,47.6
29573,3.21,45
29574,1.98,46.71
29603,4.38,46
29612,4.99,42.4
29614,1.08,36.4
29626,3.36,39.92
29631,0.72,45.77
29634,7.88,42.1
29640,2.47,47.5
29653,8.02,0
29658,12.11,41.13
29659,3.28,35
29669,4.91,43.8
29697,9.98,0
29710,0.10,38.22
29726,2.96,48.1
29769,5.26,46.4
29774,11.29,42.02
29778,0.12,39.2
29781,3.05,47.1
29782,0.28,45.07
29873,0.31,39.76
29882,0.36,46.5
29896,11.57,42.9
29914,1.15,39.94
29962,0.43,47
30008,8.82,37.59
30022,5.52,0
30135,1.08,46.9
30213,8.08,40.07
